0.0690962,	0.180907,	0.180896,	0.0691004
0.180885,	0.0691095,	0.0690871,	0.180918
0.0690837,	0.180907,	0.180896,	0.0691129
0.180902,	0.0690983,	0.0690983,	0.180902
