0.0690962,	0.180907,	0.180896,	0.0691004
0.215493,	0.0344995,	0.0344722,	0.215536
0.0214843,	0.228493,	0.228421,	0.0216017
0.209085,	0.0409321,	0.0408864,	0.209097
