0.06919237,	0.18047503,	0.18047503,	0.06919237
0.17302765,	0.08482052,	0.08482052,	0.17302765
0.07585157,	0.17475356,	0.17475356,	0.07585157
0.16697993,	0.08361384,	0.08361384,	0.16697993
