        ,	2,	4,	6,	8,	10,	12,	14
VQE,	-0.12354131,	-0.03826724,	1.33258503,	2.89362819,	1.33258503,	-0.03826724,	-0.12354131
Simulated,	0.153352,	0.494728,	0.724032,	3.140496,	0.723992,	0.4948,	0.15344
Ground state,	0.449512,	0.61272,	0.628888,	5.154208,	0.628872,	0.6128,	0.4496
Slater determinant,	-0.06464873,	-0.27879554,	-0.66795201,	-0.84845234,	-0.66795201,	-0.27879554,	-0.06464873
VQE error,	0.04016009,	0.08888718,	0.10983563,	0.12360086,	0.10983563,	0.07221071,	0.04016009
