0.04111826,	0.06889609,	0.18541294,	0.1991861,	0.1991861,	0.18541294,	0.06889609,	0.04111826
0.03338905,	0.0851634,	0.17806748,	0.20016311,	0.20016311,	0.17806748,	0.0851634,	0.03338905
0.05719153,	0.12116127,	0.16155404,	0.15562622,	0.15562622,	0.16155404,	0.12116127,	0.05719153
0.0708238,	0.14197288,	0.16100493,	0.13190996,	0.13190996,	0.16100493,	0.14197288,	0.0708238
0.08831973,	0.14634356,	0.13218688,	0.13003122,	0.13003122,	0.13218688,	0.14634356,	0.08831973
0.10715676,	0.14887167,	0.11125066,	0.13113946,	0.13113946,	0.11125066,	0.14887167,	0.10715676
0.1206935,	0.130993,	0.11739935,	0.12935093,	0.12935093,	0.11739935,	0.130993,	0.1206935
0.125,	0.125,	0.125,	0.125,	0.125,	0.125,	0.125,	0.125
