0.0259951,	0.0918169,	0.166667,	0.215521,	0.215521,	0.166667,	0.0918169,	0.0259951
0.04633675,	0.1308365,	0.167328,	0.155499,	0.155499,	0.167328,	0.1308365,	0.04633675
0.072556,	0.14905133,	0.13880733,	0.139585,	0.139585,	0.13880733,	0.14905133,	0.072556
0.09236375,	0.1441655,	0.1389445,	0.12452625,	0.12452625,	0.1389445,	0.1441655,	0.09236375
0.1127518,	0.1320842,	0.1301712,	0.1249928,	0.1249928,	0.1301712,	0.1320842,	0.1127518
0.12484383,	0.13127783,	0.11472667,	0.12915167,	0.12915167,	0.11472667,	0.13127783,	0.12484383
0.13071914,	0.12980929,	0.119727,	0.11974443,	0.11974443,	0.119727,	0.12980929,	0.13071914
0.125,	0.125,	0.125,	0.125,	0.125,	0.125,	0.125,	0.125
