0.00094834,	-0.00319965,	-0.00657367,	0.00989803,	0.00989803,	-0.00657367,	-0.00319965,	0.00094834
0.00710228,	-0.01005305,	-0.00060302,	-0.00653046,	-0.00653046,	-0.00060302,	-0.01005305,	0.00710228
0.01333011,	-0.01420598,	-0.00065318,	0.00390509,	0.00390509,	-0.00065318,	-0.01420598,	0.01333011
0.0141734,	-0.01559866,	-0.01184826,	0.01786013,	0.01786013,	-0.01184826,	-0.01559866,	0.0141734
