0.0259951,	0.0918169,	0.166667,	0.215521,	0.215521,	0.166667,	0.0918169,	0.0259951
0.0918169,	0.215521,	0.166667,	0.0259951,	0.0259951,	0.166667,	0.215521,	0.0918169
0.166667,	0.166667,	-0.0,	0.166667,	0.166667,	-0.0,	0.166667,	0.166667
0.215521,	0.0259951,	0.166667,	0.0918169,	0.0918169,	0.166667,	0.0259951,	0.215521
