8.694e-05,	-0.00761445,	-0.00494333,	0.01040333,	0.01040333,	-0.00494333,	-0.00761445,	8.694e-05
0.01069716,	-0.00503323,	0.00219794,	-0.00819188,	-0.00819188,	0.00219794,	-0.00503323,	0.01069716
0.01000894,	-0.01519957,	-0.00425704,	0.0102843,	0.0102843,	-0.00425704,	-0.01519957,	0.01000894
0.01981998,	-0.01288627,	-0.00358896,	0.01139669,	0.01139669,	-0.00358896,	-0.01288627,	0.01981998
