0.04281303,	0.06594211,	0.18334275,	0.19624597,	0.19624597,	0.18334275,	0.06594211,	0.04281303
0.0984192,	0.18415589,	0.1371686,	0.05648758,	0.05648758,	0.1371686,	0.18415589,	0.0984192
0.17387379,	0.13816034,	0.01456675,	0.15939034,	0.15939034,	0.01456675,	0.13816034,	0.17387379
0.22262777,	-0.05164089,	0.18493418,	0.13880786,	0.13880786,	0.18493418,	-0.05164089,	0.22262777
