0.0259951,	0.0918169,	0.166667,	0.215521,	0.215521,	0.166667,	0.0918169,	0.0259951
0.143728,	0.276112,	0.13736,	-0.0572003,	-0.0572003,	0.13736,	0.276112,	0.143728
0.273692,	0.136615,	-0.0981799,	0.187873,	0.187873,	-0.0981799,	0.136615,	0.273692
0.348519,	-0.121115,	0.242706,	0.0298897,	0.0298897,	0.242706,	-0.121115,	0.348519
