        ,	2,	4,	6,	8,	10,	12,	14
VQE,	0.70331841,	0.90202767,	1.02256519,	0.97198097,	1.02256519,	0.90202767,	0.70331841
Simulated,	0.86086,	1.13584,	0.57397,	1.17664,	0.57397,	1.13583,	0.8609
Ground state,	0.931542,	1.136188,	0.54209,	2.07992,	0.54209,	1.13618,	0.9316
Slater determinant,	0.835528,	0.969138,	0.117808,	0.741432,	0.117808,	0.969138,	0.835528
VQE error,	0.0565656,	0.0927582,	0.11259385,	0.11006153,	0.11259385,	0.0777633,	0.0565656
